timestamp,price,market_cap,volume
2025-06-15 18:00:00,2547.8456040920437,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-16 18:00:00,2561.329843569428,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-17 18:00:00,2514.986700576147,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-18 18:00:00,2521.3334233964915,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-19 18:00:00,2522.1791903642184,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-20 18:00:00,2405.695434213183,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-21 18:00:00,2270.581996055585,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-22 18:00:00,2227.4287266371684,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-23 18:00:00,2423.899644268608,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-24 18:00:00,2446.539301545049,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-25 18:00:00,2417.2267855277296,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-26 18:00:00,2415.031864876594,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-27 18:00:00,2423.0302896731746,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-28 18:00:00,2437.133001780241,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-29 18:00:00,2502.6672721177083,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-06-30 18:00:00,2488.190781689803,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-01 18:00:00,2405.1045592800183,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-02 18:00:00,2574.067718495133,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-03 18:00:00,2590.132231590221,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-04 18:00:00,2509.236345783362,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-05 18:00:00,2517.37917835065,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-06 18:00:00,2571.358192115984,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-07 18:00:00,2543.6317028067488,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-08 18:00:00,2615.7759888945047,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-09 18:00:00,2772.5795626609174,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-10 18:00:00,2948.4462027029053,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-11 18:00:00,2958.8514450990992,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-12 18:00:00,2942.9616055388096,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-13 18:00:00,2974.2654952333387,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-14 18:00:00,3012.1797069059276,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-15 18:00:00,3133.069857747011,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-16 18:00:00,3368.126521526108,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-17 18:00:00,3481.8828152374017,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-18 18:00:00,3547.317079001209,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-07-19 18:00:00,3594.3185010809702,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
